dataset,cpu_load,Linear_accuracy,Linear_time,Linear_emissions,Linear_energy_consumed,SupportVector_accuracy,SupportVector_time,SupportVector_emissions,SupportVector_energy_consumed,StochasticGradient_accuracy,StochasticGradient_time,StochasticGradient_emissions,StochasticGradient_energy_consumed,NaiveBayes_accuracy,NaiveBayes_time,NaiveBayes_emissions,NaiveBayes_energy_consumed,DecisionTree_accuracy,DecisionTree_time,DecisionTree_emissions,DecisionTree_energy_consumed,Forest_accuracy,Forest_time,Forest_emissions,Forest_energy_consumed,AdaBoost_accuracy,AdaBoost_time,AdaBoost_emissions,AdaBoost_energy_consumed
iris,984.0,0.9,0.03889012336730957,2.7346179375955303e-07,4.5847777230092294e-07,0.9666666666666667,0.014483213424682617,1.0167287633705195e-07,1.7046166927225595e-07,0.9333333333333333,0.04389452934265137,3.038367376446011e-07,5.094034844990492e-07,0.9666666666666667,0.044281005859375,3.0928619698527794e-07,5.185398832054615e-07,0.9666666666666667,0.021767854690551758,1.5286354615095152e-07,2.562863979709387e-07,0.9666666666666667,2.545006513595581,1.792033047365344e-05,3.0044684054406244e-05,0.9666666666666667,1.540923833847046,1.0849564643862232e-05,1.8190051926327066e-05
iris,950.0,0.8,0.0430600643157959,3.028294438662875e-07,5.077146862169028e-07,0.9666666666666667,0.01820087432861328,1.278742663339538e-07,2.143901272546888e-07,0.7666666666666667,0.026544809341430664,1.8659613596371173e-07,3.128414377762199e-07,0.9,0.014508962631225586,1.0187937156160623e-07,1.7080787292009596e-07,0.9,0.014371633529663086,1.0089726012775042e-07,1.6916129459500316e-07,0.9,1.6515603065490723,1.1629132802420658e-05,1.9497052322173456e-05,0.9,1.2456469535827637,8.770874590006019e-06,1.470498305402216e-05
iris,859.0,0.8333333333333334,0.058278799057006836,4.094044832577992e-07,6.863951737956049e-07,0.9333333333333333,0.013404369354248047,9.411481535377186e-08,1.5779005282855036e-07,0.9,0.020209074020385742,1.4203010156518822e-07,2.381233724464536e-07,0.9,0.010439872741699219,7.32386517982215e-08,1.227897084310651e-07,0.9,0.009009361267089844,6.316907166101273e-08,1.0590735493720771e-07,0.9,0.9941670894622803,7.000117601826215e-06,1.1736185445897032e-05,0.9,0.5566208362579346,3.919113158567151e-06,6.5706665842870836e-06
iris,864.0,0.8333333333333334,0.026034832000732422,1.8298330894549346e-07,3.067842812709213e-07,1.0,0.013194799423217773,9.263577232261466e-08,1.5531033401759867e-07,0.8333333333333334,0.01883697509765625,1.3237015423116034e-07,2.219277969206691e-07,1.0,0.009634017944335938,6.75659090033518e-08,1.1327895943877699e-07,1.0,0.008450508117675781,5.923055298780636e-08,9.930415365401508e-08,1.0,0.9774565696716309,6.8824505791125065e-06,1.1538908474568094e-05,1.0,0.5184047222137451,3.6500482021499375e-06,6.11956041648773e-06
iris,853.9999999999999,0.8,0.03391551971435547,2.3844826202537066e-07,3.997751440135122e-07,0.9333333333333333,0.014928817749023438,1.0479884469575195e-07,1.7570257327451709e-07,0.8,0.02711653709411621,1.906538510673519e-07,3.196444801894665e-07,0.9333333333333333,0.012109994888305664,8.499880666003334e-08,1.4250642837512496e-07,1.0,0.013137578964233398,9.22211030505422e-08,1.5461511205811503e-07,0.9333333333333333,1.3519268035888672,9.51919817438412e-06,1.5959599741820172e-05,0.9333333333333333,0.8541765213012695,6.0143547280240215e-06,1.0083485227031459e-05
iris,2618.0,0.7333333333333333,0.18983745574951172,1.336341400406476e-06,2.2404695729838255e-06,0.9666666666666667,0.03528547286987305,2.481736834549889e-07,4.1608049142763616e-07,0.5333333333333333,0.2850184440612793,2.0066752639986425e-06,3.3643310537866476e-06,0.8666666666666667,0.0634770393371582,4.464611425389944e-07,7.485232479319692e-07,0.9333333333333333,0.03309988975524902,2.3271340278083828e-07,3.9016025246049175e-07,0.9333333333333333,3.1071889400482178,2.1878909402454918e-05,3.668151775538782e-05,0.9333333333333333,1.4634342193603516,1.0304435718091488e-05,1.7276105257331244e-05
iris,2798.0,0.8333333333333334,0.19712567329406738,1.3874397349573636e-06,2.3261394951733117e-06,0.9666666666666667,0.03263211250305176,2.2938765448943936e-07,3.845844034656048e-07,0.8,0.057166337966918945,4.0216371981468787e-07,6.742555288107754e-07,0.9,0.02977156639099121,2.0928710714319053e-07,3.5088443374537233e-07,0.9333333333333333,0.030783653259277344,2.1644560826107285e-07,3.628861602038265e-07,0.9333333333333333,3.1414730548858643,2.212032246583446e-05,3.708626359567845e-05,0.9333333333333333,1.459106683731079,1.0273955008359716e-05,1.722500222131349e-05
iris,2897.0,0.8,0.5086004734039307,3.5809109148524166e-06,6.003646931728805e-06,0.9333333333333333,0.07037734985351562,4.438186751938849e-07,7.440929671051384e-07,0.8666666666666667,0.07794380187988281,5.485570822629381e-07,9.196942124827268e-07,0.9333333333333333,0.015305519104003906,1.0745810027049999e-07,1.8016100073938374e-07,0.9,0.053843021392822266,3.7884319002376303e-07,6.351570339152813e-07,0.9333333333333333,2.9959378242492676,2.1095461484027018e-05,3.536801267149136e-05,0.9,1.644216775894165,1.1577389799851649e-05,1.9410301569083394e-05
iris,2852.0,0.8,0.0994715690612793,7.00085964157624e-07,1.1737429527298214e-06,0.9333333333333333,0.05939054489135742,2.9138490772168056e-07,4.885271230679155e-07,0.9666666666666667,0.03532719612121582,2.485195209855433e-07,4.166603121711732e-07,0.9666666666666667,0.0377352237701416,2.653681882508029e-07,4.449082781038762e-07,0.9333333333333333,0.05514883995056152,3.879558410715738e-07,6.504350290410996e-07,0.9,2.6427526473999023,1.8608580735915877e-05,3.1198583627320844e-05,0.9,1.4758846759796143,1.0391952759197305e-05,1.7422833681411733e-05
iris,2839.0,0.9333333333333333,0.16173171997070312,1.1382016777432898e-06,1.9082745068942072e-06,0.9666666666666667,0.04099774360656738,2.8839492402305287e-07,4.835142068337441e-07,0.9333333333333333,0.04178047180175781,2.9394511274156105e-07,4.928194853683711e-07,0.9666666666666667,0.024621009826660156,1.7309336286541728e-07,2.9020309680404666e-07,0.9333333333333333,0.03134965896606445,2.2045967396765272e-07,3.696160213581801e-07,0.9666666666666667,2.89153790473938,2.03604694328049e-05,3.413574722895756e-05,0.9666666666666667,1.3601396083831787,9.577136033689757e-06,1.605673660434543e-05
iris,2825.0,0.8666666666666667,0.140366792678833,9.880276059804357e-07,1.6564972003365996e-06,0.9666666666666667,0.0345606803894043,2.430902075204327e-07,4.075576894304038e-07,0.9666666666666667,0.10034680366516113,7.061784126934578e-07,1.183957367673004e-06,0.9666666666666667,0.032824039459228516,2.3075253755905436e-07,3.868727251379133e-07,0.9666666666666667,0.0268251895904541,1.8861743881219446e-07,3.162302929957271e-07,0.9333333333333333,2.961595296859741,2.085367236430358e-05,3.496263634650874e-05,0.9333333333333333,1.7559988498687744,1.2364485800580006e-05,2.0729922917425027e-05
